entry_index,filename,species_name,species_code,domain_category,threat_level,confidence_tier,recommended_deterrent,source_split,file_size_kb,relative_path,absolute_path
5848,WS-WL-SD-00123.jpeg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,10.24,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00123.jpeg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00123.jpeg
5849,WS-WL-SD-00123.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,20.16,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00123.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00123.jpg
5850,WS-WL-SD-00124.jpeg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,9.09,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00124.jpeg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00124.jpeg
5851,WS-WL-SD-00124.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,14.19,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00124.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00124.jpg
5852,WS-WL-SD-00125.jpeg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,10.86,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00125.jpeg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00125.jpeg
5853,WS-WL-SD-00125.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,938.74,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00125.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00125.jpg
5854,WS-WL-SD-00126.jpeg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,9.73,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00126.jpeg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00126.jpeg
5855,WS-WL-SD-00126.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,19.3,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00126.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00126.jpg
5856,WS-WL-SD-00127.jpeg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,12.01,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00127.jpeg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00127.jpeg
5857,WS-WL-SD-00127.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,172.77,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00127.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00127.jpg
5858,WS-WL-SD-00128.jpeg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,12.97,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00128.jpeg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00128.jpeg
5859,WS-WL-SD-00128.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,13.0,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00128.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00128.jpg
5860,WS-WL-SD-00129.jpeg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,9.17,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00129.jpeg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00129.jpeg
5861,WS-WL-SD-00129.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,15.47,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00129.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00129.jpg
5862,WS-WL-SD-00130.jpeg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,9.42,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00130.jpeg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00130.jpeg
5863,WS-WL-SD-00130.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,17.93,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00130.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00130.jpg
5864,WS-WL-SD-00131.jpeg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,13.91,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00131.jpeg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00131.jpeg
5865,WS-WL-SD-00131.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,17.28,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00131.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00131.jpg
5866,WS-WL-SD-00132.jpeg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,9.21,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00132.jpeg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00132.jpeg
5867,WS-WL-SD-00132.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,9.27,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00132.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00132.jpg
5868,WS-WL-SD-00133.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,137.96,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00133.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00133.jpg
5869,WS-WL-SD-00134.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,21.24,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00134.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00134.jpg
5870,WS-WL-SD-00135.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,12.52,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00135.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00135.jpg
5871,WS-WL-SD-00136.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,17.2,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00136.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00136.jpg
5872,WS-WL-SD-00137.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,242.41,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00137.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00137.jpg
5873,WS-WL-SD-00138.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,106.99,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00138.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00138.jpg
5874,WS-WL-SD-00138.png,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,154.12,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00138.png,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00138.png
5875,WS-WL-SD-00139.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,6.42,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00139.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00139.jpg
5876,WS-WL-SD-00139.webp,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,328.87,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00139.webp,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00139.webp
5877,WS-WL-SD-00140.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,12.27,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00140.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00140.jpg
5878,WS-WL-SD-00141.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,490.29,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00141.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00141.jpg
5879,WS-WL-SD-00142.jpeg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,1305.74,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00142.jpeg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00142.jpeg
5880,WS-WL-SD-00142.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,52.49,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00142.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00142.jpg
5881,WS-WL-SD-00143.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,13.61,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00143.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00143.jpg
5882,WS-WL-SD-00143.png,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,34.53,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00143.png,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00143.png
5883,WS-WL-SD-00144.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,221.17,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00144.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00144.jpg
5884,WS-WL-SD-00145.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,109.31,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00145.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00145.jpg
5885,WS-WL-SD-00145.png,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,419.26,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00145.png,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00145.png
5886,WS-WL-SD-00146.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,11.14,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00146.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00146.jpg
5887,WS-WL-SD-00147.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,16.06,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00147.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00147.jpg
5888,WS-WL-SD-00148.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,88.06,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00148.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00148.jpg
5889,WS-WL-SD-00149.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,11.24,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00149.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00149.jpg
5890,WS-WL-SD-00150.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,95.22,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00150.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00150.jpg
5891,WS-WL-SD-00151.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,63.39,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00151.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00151.jpg
5892,WS-WL-SD-00152.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,209.11,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00152.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00152.jpg
5893,WS-WL-SD-00153.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,782.1,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00153.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00153.jpg
5894,WS-WL-SD-00154.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,13.9,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00154.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00154.jpg
5895,WS-WL-SD-00154.webp,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,28.38,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00154.webp,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00154.webp
5896,WS-WL-SD-00155.jpg,Spotted Deer,WS-WL-SD,Wildlife,MEDIUM,92% - 95%,Soft Floodlight + Mild Alarm,Raw Repository,238.48,WildShield-Dataset/raw/2_Spotted_Deer/WS-WL-SD-00155.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\2_Spotted_Deer\WS-WL-SD-00155.jpg
5897,WS-WL-RM-00001.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,172.21,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00001.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00001.jpg
5898,WS-WL-RM-00002.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,136.01,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00002.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00002.jpg
5899,WS-WL-RM-00003.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,101.59,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00003.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00003.jpg
5900,WS-WL-RM-00004.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,147.89,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00004.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00004.jpg
5901,WS-WL-RM-00005.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,1655.43,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00005.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00005.jpg
5902,WS-WL-RM-00006.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,14.57,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00006.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00006.jpg
5903,WS-WL-RM-00007.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,42.8,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00007.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00007.jpg
5904,WS-WL-RM-00008.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,218.24,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00008.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00008.jpg
5905,WS-WL-RM-00009.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,52.02,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00009.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00009.jpg
5906,WS-WL-RM-00010.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,145.75,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00010.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00010.jpg
5907,WS-WL-RM-00011.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,77.75,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00011.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00011.jpg
5908,WS-WL-RM-00012.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,189.23,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00012.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00012.jpg
5909,WS-WL-RM-00013.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,37.17,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00013.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00013.jpg
5910,WS-WL-RM-00014.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,146.67,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00014.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00014.jpg
5911,WS-WL-RM-00015.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,23.45,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00015.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00015.jpg
5912,WS-WL-RM-00016.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,183.1,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00016.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00016.jpg
5913,WS-WL-RM-00017.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,127.78,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00017.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00017.jpg
5914,WS-WL-RM-00018.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,257.24,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00018.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00018.jpg
5915,WS-WL-RM-00019.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,69.67,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00019.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00019.jpg
5916,WS-WL-RM-00020.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,96.23,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00020.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00020.jpg
5917,WS-WL-RM-00021.jpg,Rhesus Macaque,WS-WL-RM,Wildlife,HIGH,85% - 90%,Predator Bio-Acoustic Audio,Raw Repository,96.96,WildShield-Dataset/raw/3_Rhesus_Macaque/WS-WL-RM-00021.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\WildShield-Dataset\raw\3_Rhesus_Macaque\WS-WL-RM-00021.jpg
